ID,GrossMonthlyIncome,CreditCardPayment,CarPayment,StudentLoanPayments,AppraisedValue,DownPayment,LoanAmount,MonthlyMortgagePayment,CreditScore
1,3103,317,374,250,268468,32216.16,236251.84,1127.9,778,86.36363636363636,66.67418627135031,36.34869481147277,2100
2,2939,368,395,228,335467,30192.03,305274.97,2240.0,546,90.1098901098901,109.93535216059884,76.21640013610072,100
3,4676,222,352,368,461177,36894.16,424282.84,2277.64,736,91.30434782608697,68.85457656116338,48.70915312232677,2100
4,8469,224,416,400,326904,22883.28,304020.72,1451.44,761,92.47311827956989,29.418349273822177,17.13826898098949,2120
5,2406,497,385,444,472661,23633.05,449027.95,2987.39,615,94.73684210526316,179.27639235245218,124.16417290108062,100
6,9128,219,424,220,403922,117137.38,286784.62,1719.42,661,59.154929577464785,28.29119193689746,18.836765994741455,2220
7,8717,249,363,395,365483,73096.6,292386.4,1232.71,811,75.0,25.693587243317655,14.1414477457841,2222
8,8194,315,353,303,269907,72874.89,197032.11,1310.86,648,63.013698630136986,27.84793751525506,15.997803270685868,2222
9,8582,261,435,204,248121,12406.05,235714.95,1265.37,742,94.73684210526316,25.23153111162899,14.744465159636446,2122
10,8832,351,470,203,408375,20418.75,387956.25,2846.69,554,94.73684210526315,43.825747282608695,32.23154438405797,100
11,2829,254,368,412,472566,80336.22,392229.78,1872.56,780,79.51807228915663,102.74160480735242,66.19158713326263,2200
12,7997,476,415,304,476901,100149.21,376751.79,2258.82,658,73.41772151898734,43.18894585469552,28.245842190821563,2200
13,8815,381,355,358,447858,62700.12,385157.88,2067.61,733,83.72093023255815,35.86625070901872,23.455587067498584,2120
14,4353,407,438,424,401394,76264.86,325129.14,2385.68,525,76.54320987654322,83.95773030094188,54.805421548357444,200
15,8909,419,422,449,390002,81900.42,308101.58,2260.74,569,73.41772151898735,39.85565158828151,25.37591199910203,210
16,9580,399,399,385,285104,37063.52,248040.48,1331.53,706,85.05747126436782,26.247703549060542,13.899060542797494,2122
17,4030,341,420,205,465246,55829.52,409416.48,3004.15,574,86.36363636363636,98.51488833746899,74.54466501240695,100
18,7012,366,475,406,413464,70288.88,343175.12,2518.1,570,79.51807228915662,53.69509412435824,35.911294922989164,200
19,3519,288,449,271,241549,67633.72,173915.28,1276.13,532,61.11111111111111,64.90849673202615,36.26399545325377,200
20,4450,471,468,230,484448,92045.12,392402.88,1873.39,771,76.54320987654322,68.36831460674158,42.098651685393264,2200
21,2862,444,362,434,499329,79892.64,419436.36,2514.73,695,80.95238095238095,131.19252271139064,87.86617749825297,2100
22,4168,322,439,369,442517,123904.76,318612.24,2337.86,574,61.11111111111111,83.20201535508637,56.09069097888676,200
23,5472,314,443,379,310350,27931.5,282418.5,2072.29,650,90.10989010989012,58.63103070175438,37.870796783625735,2100
24,6748,311,426,296,342326,54772.16,287553.84,2109.97,533,80.95238095238095,46.57631890930646,31.268079430942496,100
25,3060,300,411,404,387148,19357.4,367790.6,1974.38,732,94.73684210526315,100.96013071895425,64.52222222222223,2100
26,8350,490,434,377,432555,38929.95,393625.05,2888.28,592,90.10989010989012,50.171017964071865,34.59017964071857,100
27,2527,232,377,322,313293,56392.74,256900.26,1885.04,585,78.04878048780488,111.4380688563514,74.5959635931935,200
28,5236,337,367,240,283298,70824.5,212473.5,1413.59,639,66.66666666666666,45.02654698242934,26.99751718869366,200
29,7993,392,360,381,412215,20610.75,391604.25,2102.22,729,94.73684210526315,40.47566620793194,26.300763167771795,2110
30,6461,295,381,395,239093,57382.32,181710.68,1089.45,666,68.42105263157893,33.43832224113914,16.861940876025383,2220
31,6296,255,465,362,329293,69151.53,260141.47,1096.77,812,73.41772151898735,34.60562261753494,17.42010800508259,2220
32,7057,348,439,422,297387,14869.35,282517.65,2073.01,501,94.73684210526316,46.507156015303956,29.37523026781919,100
33,6828,274,361,215,473699,123161.74,350537.26,1673.52,798,64.86486486486487,36.95840656121851,24.509666080843584,2210
34,3138,486,374,441,374944,89986.56,284957.44,1895.83,615,68.42105263157895,101.87476099426387,60.41523263224984,200
35,9391,282,479,378,364140,43696.8,320443.2,1529.84,794,86.36363636363636,28.419124693855817,16.29049089553828,2120
36,2280,251,440,275,322941,35523.51,287417.49,1723.21,687,87.64044943820224,117.94780701754387,75.57938596491228,2100
37,2948,487,438,240,455446,45544.6,409901.4,2200.44,723,88.8888888888889,114.16010854816825,74.64179104477611,2100
38,8158,339,368,309,243152,46198.88,196953.12,1057.29,707,76.5432098765432,25.41419465555283,12.960161804363816,2222
39,6888,483,479,260,460899,87570.81,373328.19,2238.29,664,76.5432098765432,50.23649825783972,32.4954994192799,2200
40,5898,420,383,229,237732,54678.36,183053.64,1217.86,636,70.12987012987013,38.14615123770769,20.64869447270261,210
41,6836,438,451,250,349490,97857.2,251632.8,1846.39,522,61.11111111111111,43.6715915740199,27.00980105324751,200
42,2004,338,447,297,286237,71559.25,214677.75,1575.23,586,66.66666666666666,132.59630738522955,78.60429141716567,200
43,9018,433,455,253,307261,15363.05,291897.95,1566.97,710,94.73684210526316,30.02849855843868,17.37602572632513,2120
44,2096,279,386,380,465616,116404.0,349212.0,1667.19,795,66.66666666666666,129.39837786259542,79.5415076335878,2200
45,9876,496,388,325,322165,38659.8,283505.2,1699.76,678,86.36363636363636,29.452814904819768,17.211016605913326,2120
46,4922,334,433,351,269467,48504.06,220962.94,1621.35,556,78.04878048780488,55.65522145469322,32.94087769199513,200
47,4310,431,466,362,438470,65770.5,372699.5,2000.73,732,82.35294117647058,75.63178654292344,46.420649651972155,2100
48,4701,420,434,210,341408,30726.72,310681.28,1483.24,766,90.10989010989012,54.18506700701978,31.551584769198044,2100
49,7641,340,469,286,291836,26265.24,265570.76,1948.66,541,90.10989010989012,39.83326789687214,25.502682894909046,110
50,3460,410,465,428,271147,67786.75,203360.25,1091.68,745,66.66666666666666,69.21040462427747,31.551445086705204,2200
51,2532,308,459,286,451273,67690.95,383582.05,2814.59,576,82.35294117647058,152.74842022116903,111.16074249605057,100
52,2746,219,408,242,430821,86164.2,344656.8,2066.39,659,75.0,106.89694100509833,75.2509104151493,2200
53,8811,316,391,363,315497,44169.58,271327.42,1626.74,674,83.72093023255813,30.60651458404267,18.46260356372716,2120
54,2824,361,403,424,396207,95089.68,301117.32,1805.35,693,68.42105263157895,105.99681303116147,63.92882436260623,2200
55,6239,221,467,293,239831,64754.37,175076.63,1284.65,586,63.01369863013699,36.31431319121654,20.590639525564995,210
56,9076,405,379,316,462570,46257.0,416313.0,2769.74,625,88.88888888888889,42.63706478624945,30.51718818862935,110
57,7093,366,421,243,294303,61803.63,232499.37,1546.82,633,73.41772151898735,36.32905681657972,21.80769773015649,210
58,5780,468,459,407,440180,70428.8,369751.2,2713.1,546,80.95238095238095,70.01903114186851,46.93944636678201,100
59,7589,313,402,216,358911,46658.43,312252.57,2291.2,515,85.05747126436782,42.45882197918039,30.191066016602974,110
60,9852,230,376,303,429903,77382.54,352520.46,2345.33,634,78.04878048780488,33.032176207876574,23.80562322371092,220
61,2638,418,403,323,298247,17894.82,280352.18,1680.85,653,93.61702127659575,107.08301743745261,63.71683093252464,2100
62,3138,293,460,232,284459,17067.54,267391.46,1127.33,842,93.61702127659575,67.31453154875717,35.9251115360102,2100
63,7597,301,463,378,422126,42212.6,379913.4,1813.76,755,88.8888888888889,38.906936948795575,23.874687376596025,2110
64,7296,365,478,324,367543,102912.04,264630.96,1760.6,639,61.11111111111113,40.12609649122807,24.131030701754387,210
65,9393,327,351,396,492711,137959.08,354751.92,2360.17,619,61.111111111111114,36.56094964335143,25.126903012881936,210
66,3192,305,472,403,258932,23303.88,235628.12,1264.9,716,90.10989010989012,76.59461152882206,39.627192982456144,2100
67,7969,293,497,235,279250,80982.5,198267.5,1188.71,654,59.154929577464785,27.779018697452628,14.916677123854939,2222
68,9814,288,446,342,367849,44141.88,323707.12,1545.43,775,86.36363636363636,26.7111269614836,15.747197880578764,2122
69,4689,243,466,346,250049,32506.37,217542.63,1038.58,773,85.05747126436782,44.648752399232244,22.14928556195351,2100
70,7562,475,416,277,324348,64869.6,259478.4,1903.96,539,75.0,40.623644538481884,25.177995239354665,210
71,8139,349,425,438,466044,69906.6,396137.4,1891.22,796,82.3529411764706,38.12777982553139,23.236515542449933,2110
72,8185,404,482,313,296998,41579.72,255418.28,1371.14,737,83.72093023255815,31.40061087354918,16.751863164324988,2120
